id,smoking
259090,0.08
259091,0.3
259092,0.6
259093,0.39
259094,0.64
259095,0.13
259096,0.63
259097,0.83
259098,0.24
259099,0.69
259100,0.75
259101,0.47
259102,0.15
259103,0.6
259104,0.16
259105,0.45
259106,0.58
259107,0.76
259108,0.08
259109,0.05
259110,0.68
259111,0.68
259112,0.04
259113,0.1
259114,0.96
259115,0.55
259116,0.37
259117,0.49
259118,0.25
259119,0.19
259120,0.77
259121,0.91
259122,0.67
259123,0.06
259124,0.31
259125,0.78
259126,0.11
259127,0.23
259128,0.51
259129,0.08
259130,0.5
259131,0.22
259132,0.83
259133,0.59
259134,0.75
259135,0.38
259136,0.25
259137,0.31
259138,0.01
259139,0.41
259140,0.55
259141,0.96
259142,0.9
259143,0.77
259144,0.04
259145,0.11
259146,0.72
259147,0.08
259148,0.14
259149,0.75
259150,0.62
259151,0.14
259152,0.09
259153,0.74
259154,0.83
259155,0.79
259156,0.09
259157,0.57
259158,0.92
259159,0.73
259160,0.46
259161,0.59
259162,0.7
259163,0.73
259164,0.05
259165,0.84
259166,0.09
259167,0.09
259168,0.23
259169,0.16
259170,0.53
259171,0.9
259172,0.08
259173,0.42
259174,0.61
259175,0.43
259176,0.23
259177,0.42
259178,0.64
259179,0.85
259180,0.2
259181,0.61
259182,0.81
259183,0.61
259184,0.81
259185,0.06
259186,0.06
259187,0.69
259188,0.16
259189,0.65
259190,0.19
259191,0.49
259192,0.19
259193,0.5
259194,0.03
259195,0.09
259196,0.09
259197,0.75
259198,0.8
259199,0.38
259200,0.07
259201,0.06
259202,0.47
259203,0.5
259204,0.99
259205,0.37
259206,0.62
259207,0.63
259208,0.57
259209,0.26
259210,0.15
259211,0.66
259212,0.26
259213,0.19
259214,0.4
259215,0.13
259216,0.09
259217,0.7
259218,0.93
259219,0.51
259220,0.13
259221,0.65
259222,0.78
259223,0.89
259224,0.32
259225,0.72
259226,0.32
259227,0.26
259228,0.6
259229,0.3
259230,0.54
259231,0.21
259232,0.28
259233,0.21
259234,0.86
259235,0.16
259236,0.1
259237,0.16
259238,0.63
259239,0.1
259240,0.12
259241,0.68
259242,0.59
259243,0.55
259244,0.55
259245,0.67
259246,0.56
259247,0.73
259248,0.86
259249,0.55
259250,0.54
259251,0.18
259252,0.82
259253,0.3
259254,0.62
259255,0.79
259256,0.55
259257,0.7
259258,0.49
259259,0.74
259260,0.62
259261,0.72
259262,0.84
259263,0.43
259264,0.13
259265,0.76
259266,0.52
259267,0.4
259268,0.68
259269,0.79
259270,0.3
259271,0.53
259272,0.11
259273,0.3
259274,0.83
259275,0.6
259276,0.54
259277,0.39
259278,0.3
259279,0.34
259280,0.03
259281,0.54
259282,0.05
259283,0.66
259284,0.21
259285,0.84
259286,0.82
259287,0.56
259288,0.4
259289,0.22
259290,0.84
259291,0.84
259292,0.31
259293,0.31
259294,0.22
259295,0.73
259296,0.56
259297,0.08
259298,0.98
259299,0.48
259300,0.53
259301,0.75
259302,0.07
259303,0.37
259304,0.39
259305,0.19
259306,0.89
259307,0.71
259308,0.34
259309,0.83
259310,0.28
259311,0.06
259312,0.17
259313,0.73
259314,0.55
259315,0.22
259316,0.57
259317,0.05
259318,0.18
259319,0.37
259320,0.18
259321,0.85
259322,0.35
259323,0.21
259324,0.86
259325,0.05
259326,0.25
259327,0.15
259328,0.07
259329,0.29
259330,0.41
259331,0.79
259332,0.66
259333,0.19
259334,0.05
259335,0.25
259336,0.09
259337,0.51
259338,0.6
259339,0.89
259340,0.84
259341,0.09
259342,0.85
259343,0.1
259344,0.68
259345,0.03
259346,0.7
259347,0.08
259348,0.51
259349,0.11
259350,0.08
259351,0.61
259352,0.05
259353,0.54
259354,0.78
259355,0.47
259356,0.83
259357,0.13
259358,0.59
259359,0.24
259360,0.61
259361,0.21
259362,0.2
259363,0.69
259364,0.27
259365,0.66
259366,0.53
259367,0.36
259368,0.61
259369,0.67
259370,0.61
259371,0.18
259372,0.49
259373,0.57
259374,0.12
259375,0.65
259376,0.37
259377,0.33
259378,0.61
259379,0.04
259380,0.09
259381,0.06
259382,0.05
259383,0.11
259384,0.11
259385,0.48
259386,0.3
259387,0.72
259388,0.42
259389,0.07
259390,0.65
259391,0.06
259392,0.2
259393,0.18
259394,0.63
259395,0.69
259396,0.15
259397,0.13
259398,0.62
259399,0.39
259400,0.59
259401,0.14
259402,0.44
259403,0.46
259404,0.51
259405,0.14
259406,0.42
259407,0.49
259408,0.23
259409,0.61
259410,0.14
259411,0.88
259412,0.05
259413,0.61
259414,0.07
259415,0.35
259416,0.91
259417,0.81
259418,0.43
259419,0.34
259420,0.14
259421,0.12
259422,0.24
259423,0.71
259424,0.12
259425,0.82
259426,0.39
259427,0.2
259428,0.72
259429,0.34
259430,0.29
259431,0.17
259432,0.11
259433,0.15
259434,0.89
259435,0.3
259436,0.08
259437,0.39
259438,0.64
259439,0.16
259440,0.09
259441,0.27
259442,0.76
259443,0.44
259444,0.74
259445,0.05
259446,0.74
259447,0.05
259448,0.58
259449,0.64
259450,0.35
259451,0.37
259452,0.66
259453,0.83
259454,0.95
259455,0.57
259456,0.39
259457,0.3
259458,0.89
259459,0.07
259460,0.68
259461,0.81
259462,0.08
259463,0.15
259464,0.66
259465,0.34
259466,0.67
259467,0.2
259468,0.49
259469,0.01
259470,0.33
259471,0.53
259472,0.16
259473,0.62
259474,0.19
259475,0.8
259476,0.19
259477,0.04
259478,0.66
259479,0.54
259480,0.7
259481,0.85
259482,0.07
259483,0.21
259484,0.03
259485,0.72
259486,0.36
259487,0.68
259488,0.03
259489,0.54
259490,0.53
259491,0.11
259492,0.57
259493,0.79
259494,0.03
259495,0.42
259496,0.04
259497,0.12
259498,0.27
259499,0.1
259500,0.23
259501,0.85
259502,0.65
259503,0.47
259504,0.21
259505,0.53
259506,0.12
259507,0.11
259508,0.54
259509,0.73
259510,0.76
259511,0.51
259512,0.54
259513,0.4
259514,0.32
259515,0.88
259516,0.82
259517,0.32
259518,0.66
259519,0.07
259520,0.67
259521,0.37
259522,0.82
259523,0.92
259524,0.35
259525,0.46
259526,0.7
259527,0.54
259528,0.65
259529,0.17
259530,0.11
259531,0.52
259532,0.5
259533,0.73
259534,0.29
259535,0.1
259536,0.78
259537,0.9
259538,0.26
259539,0.13
259540,0.44
259541,0.65
259542,0.08
259543,0.2
259544,0.26
259545,0.48
259546,0.03
259547,0.54
259548,0.06
259549,0.94
259550,0.69
259551,0.29
259552,0.65
259553,0.54
259554,0.88
259555,0.15
259556,0.07
259557,0.87
259558,0.29
259559,0.72
259560,0.34
259561,0.1
259562,0.58
259563,0.08
259564,0.51
259565,0.37
259566,0.04
259567,0.34
259568,0.76
259569,0.59
259570,0.54
259571,0.04
259572,0.5
259573,0.83
259574,0.16
259575,0.39
259576,0.46
259577,0.15
259578,0.8
259579,0.25
259580,0.9
259581,0.04
259582,0.38
259583,0.17
259584,0.49
259585,0.05
259586,0.77
259587,0.12
259588,0.09
259589,0.81
259590,0.28
259591,0.88
259592,0.04
259593,0.88
259594,0.17
259595,0.21
259596,0.09
259597,0.89
259598,0.64
259599,0.71
259600,0.11
259601,0.25
259602,0.62
259603,0.07
259604,0.19
259605,0.32
259606,0.15
259607,0.7
259608,0.29
259609,0.33
259610,0.08
259611,0.39
259612,0.18
259613,0.67
259614,0.5
259615,0.52
259616,0.48
259617,0.36
259618,0.07
259619,0.33
259620,0.24
259621,0.9
259622,0.87
259623,0.52
259624,0.98
259625,1.0
259626,0.48
259627,0.57
259628,0.69
259629,0.61
259630,0.22
259631,0.16
259632,0.83
259633,0.67
259634,0.6
259635,0.14
259636,0.59
259637,0.64
259638,0.29
259639,0.36
259640,0.15
259641,0.11
259642,0.64
259643,0.6
259644,0.24
259645,0.67
259646,0.56
259647,0.29
259648,0.12
259649,0.05
259650,0.11
259651,0.52
259652,0.37
259653,0.36
259654,0.48
259655,0.09
259656,0.49
259657,0.67
259658,0.4
259659,0.78
259660,0.04
259661,0.16
259662,0.08
259663,0.37
259664,0.77
259665,0.89
259666,0.53
259667,0.15
259668,0.81
259669,0.69
259670,0.18
259671,0.02
259672,0.7
259673,0.78
259674,0.66
259675,0.32
259676,0.23
259677,0.41
259678,0.18
259679,0.2
259680,0.53
259681,0.14
259682,0.64
259683,0.74
259684,0.81
259685,0.44
259686,0.62
259687,0.64
259688,0.17
259689,0.65
259690,0.2
259691,0.76
259692,0.64
259693,0.12
259694,0.58
259695,0.82
259696,0.53
259697,0.53
259698,0.73
259699,0.27
259700,0.91
259701,0.44
259702,0.74
259703,0.08
259704,0.35
259705,0.14
259706,0.65
259707,0.74
259708,0.58
259709,0.22
259710,0.2
259711,0.85
259712,0.67
259713,0.4
259714,0.18
259715,0.12
259716,0.85
259717,0.83
259718,0.27
259719,0.39
259720,0.14
259721,0.54
259722,0.52
259723,0.81
259724,0.31
259725,0.08
259726,0.72
259727,0.39
259728,0.51
259729,0.73
259730,0.48
259731,0.14
259732,0.04
259733,0.81
259734,0.59
259735,0.14
259736,0.26
259737,0.92
259738,0.21
259739,0.42
259740,0.13
259741,0.62
259742,0.63
259743,0.13
259744,0.72
259745,0.5
259746,0.82
259747,0.24
259748,0.07
259749,0.13
259750,0.16
259751,0.46
259752,0.52
259753,0.02
259754,0.21
259755,0.57
259756,0.59
259757,0.48
259758,0.63
259759,0.21
259760,0.7
259761,0.81
259762,0.01
259763,0.06
259764,0.48
259765,0.41
259766,0.59
259767,0.16
259768,0.1
259769,0.17
259770,0.88
259771,0.58
259772,0.37
259773,0.12
259774,0.41
259775,0.41
259776,0.35
259777,0.65
259778,0.96
259779,0.46
259780,0.42
259781,0.3
259782,0.04
259783,0.67
259784,0.8
259785,0.48
259786,0.46
259787,0.9
259788,0.09
259789,0.76
259790,0.32
259791,0.61
259792,0.72
259793,0.1
259794,0.84
259795,0.6
259796,0.56
259797,0.7
259798,0.48
259799,0.7
259800,0.04
259801,0.53
259802,0.19
259803,0.15
259804,0.24
259805,0.84
259806,0.95
259807,0.66
259808,0.26
259809,0.6
259810,0.08
259811,0.11
259812,0.51
259813,0.09
259814,0.32
259815,0.11
259816,0.73
259817,0.42
259818,0.51
259819,0.67
259820,0.55
259821,0.47
259822,0.22
259823,0.29
259824,0.34
259825,0.13
259826,0.1
259827,0.08
259828,0.78
259829,0.39
259830,0.45
259831,0.2
259832,0.53
259833,0.86
259834,0.21
259835,0.21
259836,0.6
259837,0.45
259838,0.85
259839,0.86
259840,0.35
259841,0.35
259842,0.69
259843,0.62
259844,0.05
259845,0.77
259846,0.65
259847,0.26
259848,0.14
259849,0.3
259850,0.42
259851,0.14
259852,0.57
259853,0.79
259854,0.19
259855,0.28
259856,0.65
259857,0.06
259858,0.58
259859,0.63
259860,0.51
259861,0.32
259862,0.62
259863,0.35
259864,0.43
259865,0.54
259866,0.2
259867,0.37
259868,0.58
259869,0.6
259870,0.24
259871,0.99
259872,0.25
259873,0.75
259874,0.39
259875,0.52
259876,0.24
259877,0.55
259878,0.09
259879,0.28
259880,0.4
259881,0.01
259882,0.66
259883,0.74
259884,0.49
259885,0.6
259886,0.64
259887,0.12
259888,0.12
259889,0.32
259890,0.43
259891,0.63
259892,0.9
259893,0.11
259894,0.36
259895,0.52
259896,0.37
259897,0.15
259898,0.07
259899,0.27
259900,0.4
259901,0.38
259902,0.09
259903,0.37
259904,0.36
259905,0.8
259906,0.49
259907,0.89
259908,0.66
259909,0.91
259910,0.18
259911,0.67
259912,0.41
259913,0.09
259914,0.18
259915,0.58
259916,0.69
259917,0.35
259918,0.42
259919,0.19
259920,0.1
259921,0.38
259922,0.1
259923,0.49
259924,0.2
259925,0.81
259926,0.27
259927,0.83
259928,0.86
259929,0.91
259930,0.11
259931,0.51
259932,0.5
259933,0.48
259934,0.12
259935,0.32
259936,0.22
259937,0.08
259938,0.52
259939,0.15
259940,0.44
259941,0.7
259942,0.41
259943,0.76
259944,0.68
259945,0.68
259946,0.22
259947,0.39
259948,0.46
259949,0.14
259950,0.8
259951,0.64
259952,0.12
259953,0.03
259954,0.38
259955,0.33
259956,0.04
259957,0.12
259958,0.32
259959,0.49
259960,0.49
259961,0.68
259962,0.94
259963,0.35
259964,0.13
259965,0.67
259966,0.64
259967,0.78
259968,0.4
259969,0.64
259970,0.16
259971,0.08
259972,0.52
259973,0.07
259974,0.5
259975,0.89
259976,0.28
259977,0.4
259978,0.96
259979,0.53
259980,0.11
259981,0.43
259982,0.56
259983,0.38
259984,1.0
259985,0.09
259986,0.6
259987,0.3
259988,0.54
259989,0.19
259990,0.75
259991,0.36
259992,0.52
259993,0.81
259994,0.55
259995,0.76
259996,0.63
259997,0.33
259998,0.37
259999,0.47
260000,0.68
260001,0.09
260002,0.63
260003,0.15
260004,0.74
260005,0.17
260006,0.24
260007,0.5
260008,0.87
260009,0.54
260010,0.65
260011,0.1
260012,0.75
260013,0.08
260014,0.42
260015,0.35
260016,0.26
260017,0.67
260018,0.42
260019,0.31
260020,0.55
260021,0.46
260022,0.5
260023,0.06
260024,0.05
260025,0.23
260026,0.23
260027,0.29
260028,0.33
260029,0.17
260030,0.2
260031,0.28
260032,0.8
260033,0.65
260034,0.81
260035,0.95
260036,0.23
260037,0.23
260038,0.85
260039,0.15
260040,0.71
260041,0.45
260042,0.17
260043,0.15
260044,0.17
260045,0.67
260046,0.84
260047,0.05
260048,0.76
260049,0.41
260050,0.54
260051,0.85
260052,0.81
260053,0.46
260054,0.74
260055,0.25
260056,0.05
260057,0.38
260058,0.03
260059,0.96
260060,0.05
260061,0.83
260062,0.09
260063,0.16
260064,0.07
260065,0.58
260066,0.53
260067,0.14
260068,0.45
260069,0.5
260070,0.2
260071,0.3
260072,0.49
260073,0.5
260074,0.81
260075,0.5
260076,0.98
260077,0.5
260078,0.58
260079,0.12
260080,0.26
260081,0.67
260082,0.21
260083,0.68
260084,0.19
260085,0.27
260086,0.06
260087,0.38
260088,0.19
260089,0.16
260090,0.36
260091,0.07
260092,0.35
260093,0.2
260094,0.85
260095,0.45
260096,0.05
260097,0.82
260098,0.94
260099,0.11
260100,0.2
260101,0.36
260102,0.63
260103,0.37
260104,0.47
260105,0.6
260106,0.06
260107,0.6
260108,0.92
260109,0.56
260110,0.45
260111,0.38
260112,0.28
260113,0.85
260114,0.32
260115,0.28
260116,0.4
260117,0.76
260118,0.14
260119,0.55
260120,0.2
260121,0.09
260122,0.78
260123,0.33
260124,0.16
260125,0.09
260126,0.79
260127,0.65
260128,0.11
260129,0.24
260130,0.23
260131,0.82
260132,0.41
260133,0.57
260134,0.51
260135,0.5
260136,0.11
260137,0.49
260138,0.03
260139,0.47
260140,0.7
260141,0.88
260142,0.85
260143,0.39
260144,0.73
260145,0.82
260146,0.35
260147,0.67
260148,0.91
260149,0.91
260150,0.44
260151,0.47
260152,0.67
260153,0.45
260154,0.73
260155,0.08
260156,0.04
260157,0.02
260158,0.66
260159,0.51
260160,0.31
260161,0.59
260162,0.64
260163,0.58
260164,0.75
260165,0.2
260166,0.58
260167,0.07
260168,0.13
260169,0.25
260170,0.7
260171,0.57
260172,0.88
260173,0.55
260174,0.74
260175,0.6
260176,1.0
260177,0.75
260178,0.47
260179,0.23
260180,0.57
260181,0.65
260182,0.86
260183,0.53
260184,0.6
260185,0.62
260186,0.15
260187,0.84
260188,0.71
260189,0.58
260190,0.73
260191,0.5
260192,0.05
260193,0.74
260194,0.02
260195,0.48
260196,0.06
260197,0.32
260198,0.11
260199,0.8
260200,0.75
260201,0.92
260202,0.31
260203,0.43
260204,0.42
260205,0.46
260206,0.28
260207,0.15
260208,0.89
260209,0.22
260210,0.47
260211,0.8
260212,0.15
260213,0.65
260214,0.25
260215,0.13
260216,0.28
260217,0.14
260218,0.14
260219,0.8
260220,0.88
260221,0.67
260222,0.71
260223,0.16
260224,0.15
260225,0.76
260226,0.39
260227,0.83
260228,0.63
260229,0.45
260230,0.63
260231,0.96
260232,0.77
260233,0.45
260234,0.06
260235,0.19
260236,0.63
260237,0.73
260238,0.54
260239,0.03
260240,0.09
260241,0.17
260242,0.13
260243,0.68
260244,0.36
260245,0.56
260246,0.18
260247,0.24
260248,0.16
260249,0.39
260250,0.46
260251,0.3
260252,0.64
260253,0.88
260254,0.2
260255,0.76
260256,0.16
260257,0.65
260258,0.93
260259,0.29
260260,0.5
260261,0.05
260262,0.83
260263,0.02
260264,0.09
260265,0.61
260266,0.34
260267,0.49
260268,0.47
260269,0.55
260270,0.72
260271,0.54
260272,0.2
260273,0.6
260274,0.54
260275,0.41
260276,0.63
260277,0.66
260278,0.18
260279,0.68
260280,0.06
260281,0.08
260282,0.68
260283,0.13
260284,0.48
260285,0.67
260286,0.03
260287,0.7
260288,0.13
260289,0.73
260290,0.36
260291,0.83
260292,0.14
260293,0.46
260294,0.56
260295,0.64
260296,0.6
260297,0.69
260298,0.55
260299,0.23
260300,0.04
260301,0.21
260302,0.71
260303,0.57
260304,0.26
260305,0.67
260306,0.12
260307,0.78
260308,0.13
260309,0.93
260310,0.81
260311,0.23
260312,0.34
260313,0.18
260314,0.09
260315,0.3
260316,0.64
260317,0.1
260318,0.21
260319,0.18
260320,0.09
260321,0.57
260322,0.45
260323,0.64
260324,0.11
260325,0.83
260326,0.9
260327,0.52
260328,0.22
260329,0.55
260330,0.08
260331,0.28
260332,0.8
260333,0.66
260334,0.73
260335,0.61
260336,0.56
260337,0.09
260338,0.53
260339,0.39
260340,0.27
260341,0.17
260342,0.3
260343,0.93
260344,0.07
260345,0.17
260346,0.27
260347,0.19
260348,0.16
260349,0.52
260350,0.49
260351,0.73
260352,0.25
260353,0.51
260354,0.09
260355,0.85
260356,0.08
260357,0.11
260358,0.64
260359,0.18
260360,0.14
260361,0.19
260362,0.04
260363,0.74
260364,0.26
260365,0.66
260366,0.23
260367,0.69
260368,0.07
260369,0.86
260370,0.5
260371,0.54
260372,0.71
260373,0.4
260374,0.6
260375,0.08
260376,0.45
260377,0.81
260378,0.18
260379,0.43
260380,0.55
260381,0.12
260382,0.74
260383,0.71
260384,0.88
260385,0.95
260386,0.44
260387,0.07
260388,0.12
260389,0.48
260390,0.77
260391,0.25
260392,0.14
260393,0.76
260394,0.52
260395,0.68
260396,0.19
260397,0.52
260398,0.62
260399,0.74
260400,0.6
260401,0.21
260402,0.17
260403,0.31
260404,0.76
260405,1.0
260406,0.27
260407,0.74
260408,0.16
260409,0.69
260410,0.56
260411,0.1
260412,0.45
260413,0.39
260414,0.36
260415,0.25
260416,0.56
260417,0.39
260418,0.08
260419,0.28
260420,0.28
260421,0.15
260422,0.93
260423,0.11
260424,0.25
260425,0.7
260426,0.08
260427,0.14
260428,0.04
260429,0.28
260430,0.78
260431,0.14
260432,0.64
260433,0.77
260434,0.31
260435,0.03
260436,0.09
260437,0.3
260438,0.17
260439,0.24
260440,0.09
260441,0.87
260442,0.06
260443,0.09
260444,0.03
260445,0.47
260446,0.47
260447,0.69
260448,0.54
260449,0.06
260450,0.76
260451,0.1
260452,0.04
260453,0.75
260454,0.18
260455,0.22
260456,0.45
260457,0.79
260458,0.94
260459,0.54
260460,0.79
260461,0.08
260462,0.23
260463,0.2
260464,0.62
260465,0.09
260466,0.07
260467,0.01
260468,0.06
260469,0.97
260470,0.57
260471,0.04
260472,0.42
260473,0.77
260474,0.03
260475,0.12
260476,0.04
260477,0.06
260478,0.61
260479,0.81
260480,0.62
260481,0.43
260482,0.68
260483,0.82
260484,0.1
260485,0.98
260486,0.11
260487,0.09
260488,0.6
260489,0.12
260490,0.23
260491,0.25
260492,0.38
260493,0.34
260494,0.48
260495,0.07
260496,0.77
260497,0.8
260498,0.68
260499,0.42
260500,0.58
260501,0.13
260502,0.08
260503,0.35
260504,0.69
260505,0.23
260506,0.65
260507,0.87
260508,0.07
260509,0.24
260510,0.37
260511,0.7
260512,0.78
260513,0.24
260514,0.07
260515,0.31
260516,0.71
260517,0.52
260518,0.74
260519,0.14
260520,0.9
260521,0.33
260522,0.68
260523,0.13
260524,0.42
260525,0.17
260526,0.41
260527,0.67
260528,0.42
260529,0.74
260530,0.31
260531,0.23
260532,0.47
260533,0.33
260534,0.3
260535,0.71
260536,0.05
260537,0.22
260538,0.75
260539,0.82
260540,0.85
260541,0.45
260542,0.53
260543,0.65
260544,0.36
260545,0.72
260546,0.33
260547,0.96
260548,0.96
260549,0.62
260550,0.14
260551,0.14
260552,0.07
260553,0.63
260554,0.36
260555,0.3
260556,0.31
260557,0.44
260558,0.56
260559,0.22
260560,0.48
260561,0.54
260562,0.35
260563,0.83
260564,0.07
260565,0.08
260566,0.95
260567,0.05
260568,0.15
260569,0.32
260570,0.16
260571,0.52
260572,0.45
260573,0.37
260574,0.17
260575,0.19
260576,0.22
260577,0.24
260578,0.54
260579,0.75
